"trial","subject_id","net","vignette","vignette_sex","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","neighbor_list","neighbor_avg_1","all_neighbor_list","neighbor_estimates_1","neighbor_avg_2","neighbor_estimates_2"
13564,48639,"Social",1.5,"F",13,1.7,1.7,"C","C","C",1,"C","39297,38423,38664,39265",9.5,"39297,38423,38664,39265","2,8,4,24",12,"1,27,2,18"
13564,48641,"Social",1.5,"F",12,3,2,"C","C","C",1,"C","37163,39264,38650,38630",17.6666666666667,"37163,39264,38650,38630","NA,50,2,1",9.925,"12,25,1.7,1"
13564,48645,"Social",1.5,"F",2,1.5,1.5,"C","C","C",1,"C","39293,38655,38654,38629",24.75,"39293,38655,38654,38629","50,14,20,15",12.575,"10,14,25,1.3"
13564,48647,"Social",1.5,"F",14,14,14,"A","A","A",1,"C","39314,38633,38630,39250",23.25,"39314,38633,38630,39250","2,50,11,30",14.925,"1.7,20,2,36"
13564,48650,"Social",1.5,"F",1,1,1,"C","C","C",1,"C","38659,39258,38641,38629",11.5,"38659,39258,38641,38629","10,14,12,10",7,"1,14,3,10"
13564,48664,"Social",1.5,"F",4,2,2,"C","C","C",1,"C","39304,39299,39272,38639",19,"39304,39299,39272,38639","25,13,33,5",16.675,"25,1.7,33,7"
13564,48675,"Social",1.5,"F",35,30,30,"A","A","B",1,"C","39313,38653,39265,38652",16.875,"39313,38653,39265,38652","2,40,25,0.5",18.25,"1,40,30,2"
13564,49299,"Social",1.5,"F",5,7,7,"A","A","A",1,"C","38664,38659,38658,39250",12.25,"38664,38659,38658,39250","4,5,10,30",13.25,"2,5,10,36"
13564,49303,"Social",1.5,"F",25,25,25,"C","C","C",1,"C","39304,38425,38634",20.3333333333333,"39304,38425,38668,38634","8,20,33",11.7666666666667,"1,1.3,33"
13564,49314,"Social",1.5,"F",11,2,2,"A","C","C",1,"C","39293,38425,39272,38647",27.25,"39293,38425,39272,38647","25,50,14,20",12.575,"25,10,14,1.3"
13564,49304,"Social",1.5,"F",33,33,33,"A","A","A",1,"C","39303,38664,38655",16.3333333333333,"39306,39303,38664,38655","20,4,25",17.3333333333333,"25,2,25"
13564,48677,"Social",1.5,"F",40,25,25,"B","B","B",1,"C","39297,38660,38654",21,"39297,38668,38660,38654","8,15,40",22.7666666666667,"27,1.3,40"
13564,49313,"Social",1.5,"F",0.5,2,2,"C","C","C",1,"C","38675,38425,39258,38629",19.75,"38675,38425,39258,38629","10,14,35,20",11.575,"1,14,30,1.3"
13564,49311,"Social",1.5,"F",5,5,5,"A","A","A",1,"C","39297,38425,38634,38633",21.5,"39297,38425,38634,38633","8,50,8,20",12.325,"27,20,1,1.3"
13565,48619,"Social",1.5,"F",NA,1.5,1.5,NA,"A","C",1,"C","38625,38617,38616,39181",23.3333333333333,"38625,38617,38616,39181","10,10,NA,50",26.5,"14,12,30,50"
13565,48624,"Social",1.5,"F",15,1.7,1.7,"A","C","C",1,"C","39233,38617,39206,39189",29,"39233,38617,39206,39189","14,38,NA,35",20.75,"14,24,30,15"
13565,49219,"Social",1.5,"F",65,33,25,"B","B","B",1,"C","38606,38601,39181,39179",13.5,"38606,38601,39181,39179","10,20,14,10",10.75,"1,14,14,14"
13565,48602,"Social",1.5,"F",45,35,35,"B","B","B",1,"C","38615,38611,38598,39181",21.4333333333333,"38615,38611,38598,39181","40,10,NA,14.3",22.075,"35,14,25,14.3"
13565,48603,"Social",1.5,"F",7,10,12,"A","A","A",1,"C","38616,39202,39183,39169",15,"38616,39202,39183,39169","15,15,20,10",13,"15,15,10,12"
13565,48598,"Social",1.5,"F",40,35,35,"A","A","A",1,"C","38626,38602,38599,38588",33,"38626,38602,38599,38588","50,45,7,30",22.5,"15,35,15,25"
13565,48601,"Social",1.5,"F",10,1,1,"A","A","B",1,"C","39219,38614,39202,38588",25.5,"39219,38614,39202,38588","15,65,7,15",18.5,"15,33,15,11"
13565,49209,"Social",1.5,"F",14,12,12,"A","A","A",1,"C","39233,39231,39203,39181",18.25,"39233,39231,39203,39181","10,14,14,35",18.25,"14,14,30,15"
13565,48597,"Social",1.5,"F",14,14,14,"A","A","A",1,"C","38613,39189,38599,39171",30.5,"38613,39189,38599,39171","50,20,38,14",16.25,"15,12,24,14"
13565,49220,"Social",1.5,"F",3,3,3,"C","C","C",1,"C","39241,38626,38625,39232",28.75,"39241,38626,38625,39232","50,30,20,15",27,"50,25,20,13"
13565,48599,"Social",1.5,"F",50,15,16,"B","B","B",1,"C","39206,38598,38597,39170",20.5,"39206,38598,38597,39170","14,40,14,14",19.25,"14,35,14,14"
13565,48611,"Social",1.5,"F",NA,25,25,NA,"B","B",1,"C","39232,38616,38602,39188",22.5,"39232,38616,38602,39188","45,15,10,20",20.5,"35,15,12,20"
13565,48625,"Social",1.5,"F",50,50,10,"B","B","B",1,"C","38619,39220,39179,38592",10.3333333333333,"38619,39220,39179,38592","14,14,3,NA",8.125,"14,14,3,1.5"
13565,49241,"Social",1.5,"F",15,13,15,"A","A","A",1,"C","38617,39220,39203,39184",8.5,"38617,39220,39203,39184","14,3,NA,NA",15.6666666666667,"14,3,NA,30"
13565,48606,"Social",1.5,"F",20,14,10,"A","C","C",1,"C","38616,39219,39200,39188",23.75,"38616,39219,39200,39188","65,15,5,10",16.25,"33,15,5,12"
13565,48592,"Social",1.5,"F",14,14,14,"A","B","B",1,"C","38625,39189,39184,39179",34,"38625,39189,39184,39179","14,NA,38,50",29.3333333333333,"14,NA,24,50"
13565,49202,"Social",1.5,"F",15,15,15,"A","A","A",1,"C","39231,39203,38603,38601",11.25,"39231,39203,38603,38601","10,7,14,14",13.75,"1,10,14,30"
13565,48616,"Social",1.5,"F",10,12,13,"A","B","B",1,"C","38619,38611,38606,38603",13.5,"38619,38611,38606,38603","7,20,NA,NA",12.625,"10,14,25,1.5"
13565,48617,"Social",1.5,"F",NA,30,15,NA,"A","B",1,"C","39241,38624,38619,39183",16.6666666666667,"39241,38624,38619,39183","20,NA,15,15",6.55,"10,1.5,1.7,13"
13565,49170,"Social",1.5,"F",14,14,14,"B","B","B",1,"C","38626,38614,38599,39183",28.75,"38626,38614,38599,39183","50,20,30,15",15.25,"15,10,25,11"
13565,49171,"Social",1.5,"F",20,12,12,"A","A","A",1,"C","38614,38613,39184,38597",14.3333333333333,"38614,38613,39184,38597","14,NA,14,15",13,"14,NA,14,11"
13565,49179,"Social",1.5,"F",14,14,14,"A","A","A",1,"C","38625,39232,39219,38592",37.25,"38625,39232,39219,38592","14,65,50,20",29.25,"14,33,50,20"
13565,48626,"Social",1.5,"F",30,25,16,"A","A","A",1,"C","38615,39220,38598,39170",17.825,"38615,39220,38598,39170","14,40,3,14.3",16.575,"14,35,3,14.3"
13565,49231,"Social",1.5,"F",14,30,14,"C","A","A",1,"C","39209,39206,39202,39169",14.5,"39209,39206,39202,39169","15,15,14,14",14,"15,15,14,12"
13565,49232,"Social",1.5,"F",20,20,20,"A","A","A",1,"C","39233,39220,38611,39179",17.3333333333333,"39233,39220,38611,39179","14,NA,3,35",14.25,"14,25,3,15"
13565,49233,"Social",1.5,"F",35,15,10,"C","C","C",1,"C","38624,39232,39209,39200",13.5,"38624,39232,39209,39200","14,5,15,20",9.675,"12,5,1.7,20"
13565,49189,"Social",1.5,"F",38,24,24,"B","B","B",1,"C","38624,39203,38597,38592",14.25,"38624,39203,38597,38592","14,14,14,15",10.925,"14,14,14,1.7"
13565,48613,"Social",1.5,"F",14,14,14,"A","A","A",1,"C","39194,38597,39171,39169",14.75,"39194,38597,39171,39169","15,20,14,10",12.75,"15,12,14,10"
13565,48614,"Social",1.5,"F",15,11,11,"C","C","C",1,"C","38601,39171,39170,38588",12.75,"38601,39171,39170,38588","10,14,20,7",10.5,"1,14,12,15"
13565,48615,"Social",1.5,"F",14.3,14.3,14.3,"A","A","A",1,"C","38626,39194,38602,39188",25,"38626,39194,38602,39188","45,15,10,30",21.25,"35,15,10,25"
13565,49200,"Social",1.5,"F",5,5,5,"A","A","A",1,"C","39233,38606,39194,39183",21.25,"39233,38606,39194,39183","20,20,10,35",12.25,"14,10,10,15"
13565,49169,"Social",1.5,"F",15,15,15,"A","A","A",1,"C","39231,38613,38603,39184",11.6666666666667,"39231,38613,38603,39184","7,NA,14,14",18,"10,NA,30,14"
13565,49203,"Social",1.5,"F",14,14,14,"A","A","A",1,"C","39241,39209,39202,39189",20.5,"39241,39209,39202,39189","15,14,38,15",16,"15,12,24,13"
13565,49206,"Social",1.5,"F",14,14,14,"A","A","A",1,"C","38624,39231,39188,38599",23.5,"38624,39231,39188,38599","50,15,15,14",15.425,"15,15,1.7,30"
13565,49188,"Social",1.5,"F",15,15,15,"C","C","A",1,"C","38615,38611,38606,39206",16.1,"38615,38611,38606,39206","20,NA,14,14.3",16.825,"14,25,14,14.3"
13565,49181,"Social",1.5,"F",10,14,14,"A","A","A",1,"C","38619,39219,39209,38602",41.3333333333333,"38619,39219,39209,38602","45,14,65,NA",20.375,"35,12,33,1.5"
13565,49183,"Social",1.5,"F",20,10,20,"A","B","B",1,"C","38617,39200,38603,39170",8.66666666666667,"38617,39200,38603,39170","7,14,5,NA",14.75,"10,14,5,30"
13565,49184,"Social",1.5,"F",NA,NA,NA,NA,NA,NA,1,"C","39241,38592,39171,39169",16,"39241,38592,39171,39169","15,20,14,15",13.5,"15,12,14,13"
13565,49194,"Social",1.5,"F",10,10,10,"C","C","C",1,"C","38615,38613,39200,38588",10.075,"38615,38613,39200,38588","7,5,14,14.3",12.075,"15,5,14,14.3"
13565,48588,"Social",1.5,"F",7,15,7,"A","C","A",1,"C","38614,39194,38601,38598",18.75,"38614,39194,38601,38598","10,40,10,15",14.25,"1,35,10,11"
13566,48486,"Social",1.5,"M",30,15,15,"B","B","B",1,"C","38981,38890,38888,38842",20.3333333333333,"38981,38890,38888,38842","25,18,18,NA",17.5,"22,14,14,20"
13566,48465,"Social",1.5,"M",15,20,15,"A","A","A",1,"C","38940,38473,38456",23.3333333333333,"38484,38940,38473,38456","25,25,20",18,"25,15,14"
13566,48792,"Social",1.5,"M",20,30,20,"C","A","C",1,"C","38975,38468,38835,38794",23.5,"38975,38468,38835,38794","14,40,30,10",21.75,"14,33,25,15"
13566,48933,"Social",1.5,"M",25,1.5,1.5,"A","A","A",1,"C","38890,38463,38459,38781",17.3333333333333,"38890,38463,38459,38781","30,15,7,NA",17.5,"15,20,15,20"
13566,48812,"Social",1.5,"M",14,14,NA,"A","A",NA,1,"C","38490,38923,38888",16,"38490,38484,38923,38888","NA,14,18",10.1,"1.3,15,14"
13566,48835,"Social",1.5,"M",40,33,33,"A","A","A",1,"C","38792,38459,38781",14,"38982,38792,38459,38781","15,7,20",21.6666666666667,"20,15,30"
13566,48839,"Social",1.5,"M",20,15,10,"A","A","A",1,"C","38913,38817,38463,38457",16,"38913,38817,38463,38457","30,16,NA,2",4.8,"15,1.5,1.7,1"
13566,48940,"Social",1.5,"M",20,14,14,"C","A","A",1,"C","38465,38459,38457,38456",15.6666666666667,"38465,38459,38457,38456","25,7,NA,15",15.425,"25,15,1.7,20"
13566,48842,"Social",1.5,"M",25,22,18,"A","A","A",1,"C","38486,38482,38917,38913",15.5,"38486,38482,38917,38913","15,30,15,2",11.5,"15,15,15,1"
13566,48456,"Social",1.5,"M",25,25,15,"B","B","B",1,"C","38940,38890,38465,38817",17,"38940,38890,38465,38817","16,20,15,NA",13.875,"1.5,14,20,20"
13566,48457,"Social",1.5,"M",NA,1.7,1.7,NA,"A","C",1,"C","38981,38940,38839",19.3333333333333,"38981,38940,38839,38464","20,20,18",14.3333333333333,"15,14,14"
13566,48459,"Social",1.5,"M",7,15,15,"A","A","A",1,"C","38940,38933,38835,38463",28.75,"38940,38933,38835,38463","30,25,20,40",15.875,"15,1.5,14,33"
13566,48463,"Social",1.5,"M",30,15,15,"B","A","A",1,"C","38933,38468,38839,38459",15.5,"38933,38468,38839,38459","20,7,25,10",11.625,"15,15,1.5,15"
13566,48902,"Social",1.5,"M",60,20,10,"A","A","A",1,"C","38962,38917,38890",27.5,"38962,38917,38890,38464","40,15,NA",16.6666666666667,"15,15,20"
13566,48781,"Social",1.5,"M",15,20,17,"A","A","A",1,"C","38493,38933,38898,38835",28,"38493,38933,38898,38835","2,25,40,45",19.125,"12,1.5,33,30"
13566,48473,"Social",1.5,"M",25,15,15,"A","A","A",1,"C","38493,38474,38898,38465",21.75,"38493,38474,38898,38465","2,25,45,15",19.25,"12,15,30,20"
13566,48794,"Social",1.5,"M",14,14,14,"A","B","B",1,"C","38975,38494,38792",23.3333333333333,"38975,38494,38484,38792","20,20,30",25,"20,30,25"
13566,48923,"Social",1.5,"M",14,15,14,"A","B","B",1,"C","38962,38493,38474,38812",20.25,"38962,38493,38474,38812","2,14,40,25",14,"12,14,15,15"
13566,48817,"Social",1.5,"M",16,1.5,1.3,"A","C","C",1,"C","38981,38888,38839,38456",20.25,"38981,38888,38839,38456","25,20,18,18",17,"25,15,14,14"
13566,48485,"Social",1.5,"M",25,25,23,"B","B","B",1,"C","38981,38975,38494",22.6666666666667,"38982,38981,38975,38494","20,30,18",19.6666666666667,"20,25,14"
13566,48494,"Social",1.5,"M",20,20,20,"A","A","A",1,"C","38962,38485,38482,38794",23.5,"38962,38485,38482,38794","15,25,14,40",17.25,"15,25,14,15"
13566,48489,"Social",1.5,"M",5,2,3,"A","A","A",1,"C","38495,38490",0,"38982,38495,38490,38464","NA,0",1.15,"1.3,1"
13566,48490,"Social",1.5,"M",NA,1.3,NA,NA,"C",NA,1,"C","38975,38489,38953,38812",14.5,"38975,38489,38953,38812","5,14,30,9",14,"2,14,25,15"
13566,48493,"Social",1.5,"M",2,12,13,"C","A","A",1,"C","38923,38913,38473,38781",14,"38923,38913,38473,38781","15,25,14,2",12.75,"20,15,15,1"
13566,48975,"Social",1.5,"M",30,25,20,"A","A","A",1,"C","38490,38485,38794,38792",19.6666666666667,"38490,38485,38794,38792","25,NA,14,20",17.575,"25,1.3,14,30"
13566,48495,"Social",1.5,"M",0,1,1,"C","C","C",1,"C","38962,38489,38913,38468",14.25,"38962,38489,38913,38468","5,40,10,2",8.25,"2,15,15,1"
13566,48898,"Social",1.5,"M",45,30,20,"C","C","C",1,"C","38953,38473,38781",16.3333333333333,"38953,38473,38464,38781","15,25,9",16.6666666666667,"20,15,15"
13566,48468,"Social",1.5,"M",10,15,15,"C","C","C",1,"C","38495,38474,38463,38792",18.75,"38495,38474,38463,38792","30,0,20,25",15.25,"15,1,30,15"
13566,48474,"Social",1.5,"M",25,15,15,"A","A","A",1,"C","38923,38473,38468",16.3333333333333,"38982,38923,38473,38468","25,14,10",15,"15,15,15"
13566,48917,"Social",1.5,"M",15,15,15,"A","A","A",1,"C","38953,38902,38842",31.3333333333333,"38953,38484,38902,38842","25,9,60",19,"22,15,20"
13566,48482,"Social",1.5,"M",15,15,15,"A","A","A",1,"C","38494,38953,38888,38842",18,"38494,38953,38888,38842","20,25,18,9",17.75,"20,22,14,15"
13566,48888,"Social",1.5,"M",18,14,12,"A","A","A",1,"C","38486,38482,38817,38812",18.75,"38486,38482,38817,38812","15,30,14,16",11.375,"15,15,14,1.5"
13566,48953,"Social",1.5,"M",9,15,15,"B","B","B",1,"C","38490,38482,38917,38898",25,"38490,38482,38917,38898","15,NA,45,15",15.325,"15,1.3,30,15"
13566,48962,"Social",1.5,"M",40,15,15,"A","A","A",1,"C","38495,38494,38923,38902",23.5,"38495,38494,38923,38902","20,0,14,60",14,"20,1,15,20"
13566,48890,"Social",1.5,"M",NA,20,1.7,NA,"C","C",1,"C","38486,38933,38902,38456",35,"38486,38933,38902,38456","30,25,25,60",15.375,"15,25,1.5,20"
13566,48913,"Social",1.5,"M",2,1,1,"C","C","C",1,"C","38495,38493,38842,38839",11.75,"38495,38493,38842,38839","2,20,0,25",12.5,"12,15,1,22"
13566,48981,"Social",1.5,"M",18,14,12,"A","B","C",1,"C","38486,38485,38817,38457",23.6666666666667,"38486,38485,38817,38457","25,30,16,NA",10.8,"25,15,1.5,1.7"
13567,48429,"Social",1.5,"M",7,10,3,"A","A","C",1,"C","39195,38746,38439,38430",19,"39195,38746,38439,38430","NA,13,NA,25",15.75,"16,12,15,20"
13567,48723,"Social",1.5,"M",18,18,10,"A","A","A",1,"C","38452,38745,38741",8,"38452,38443,38745,38741","5,5,14",4.5,"1.5,5,7"
13567,48451,"Social",1.5,"M",8,15,14,"C","B","B",1,"C","38739,38428,38724",18.5,"38443,38739,38428,38724","2,NA,35",9,"1,1,25"
13567,48428,"Social",1.5,"M",2,1,1,"A","C","C",1,"C","38452,38451,38439,38739",6.5,"38452,38451,38439,38739","8,5,NA,NA",8.125,"15,1.5,1,15"
13567,48441,"Social",1.5,"M",20,15,12,"A","A","A",1,"C","38764,38759,38450,38756",11.75,"38764,38759,38450,38756","20,2,20,5",16.25,"5,20,25,15"
13567,48763,"Social",1.5,"M",35,35,18,"A","A","A",1,"C","39307,39277,39195,39144",36.6666666666667,"39307,39277,39195,39144","10,25,NA,75",17.25,"5,20,16,28"
13567,48764,"Social",1.5,"M",5,15,15,"B","A","A",1,"C","39277,38442,38441",15,"39277,38443,38442,38441","20,10,NA",8.33333333333333,"15,5,5"
13567,48732,"Social",1.5,"M",15,15,5,"A","A","C",1,"C","39277,38452,38440",8.33333333333333,"39277,38452,38440,38438","5,10,10",3.83333333333333,"1.5,5,5"
13567,48594,"Social",1.5,"M",14,53,12,"A","A","A",1,"C","38600,39144,39281,38749",14,"38600,39144,39281,38749","14,13,15,NA",10.3333333333333,"14,1,NA,16"
13567,48739,"Social",1.5,"M",NA,1,1,NA,"C","A",1,"C","38451,38746,38440,38428",8.25,"38451,38746,38440,38428","8,2,10,13",8.25,"15,1,5,12"
13567,48746,"Social",1.5,"M",13,12,12.5,"A","A","A",1,"C","38600,38447,38739,38429",13.6666666666667,"38600,38447,38739,38429","NA,7,14,20",12.5,"1,10,14,25"
13567,48430,"Social",1.5,"M",NA,16,16,NA,"A","A",1,"C","39195,39144,38453,38429",16,"39195,39144,38453,38429","7,NA,25,NA",15.25,"10,15,20,16"
13567,48434,"Social",1.5,"M",NA,15,15,"B","B","A",1,"C","38910,38453,39281,38442",12.5,"38910,38453,39281,38442","15,NA,10,NA",21.6666666666667,"NA,15,45,5"
13567,48452,"Social",1.5,"M",5,1.5,1.5,"C","C","C",1,"C","38745,38428,38732,38723",12.25,"38745,38428,38732,38723","2,15,18,14",10.25,"1,15,18,7"
13567,48440,"Social",1.5,"M",10,5,15,"A","A","A",1,"C","38756,38741,38739,38732",7.33333333333333,"38756,38741,38739,38732","NA,15,5,2",10.25,"1,15,5,20"
13567,48759,"Social",1.5,"M",20,25,20,"A","B","B",1,"C","39144,38455,38442,38441",40,"39144,38455,38442,38441","20,60,NA,NA",24,"15,60,5,16"
13567,49307,"Social",1.5,"M",75,28,25,"A","C","C",1,"C","38763,38447,38439",27.5,"38460,38763,38447,38439","NA,20,35",25,"15,25,35"
13567,48910,"Social",1.5,"M",10,45,30,"A","B","B",1,"C","39195,38455,38434",42.5,"39195,38460,38455,38434","NA,60,25",31.6666666666667,"15,60,20"
13567,49195,"Social",1.5,"M",25,20,23,"C","C","C",1,"C","38910,38763,38430,38429",17.3333333333333,"38910,38763,38430,38429","NA,7,10,35",26.5,"16,10,45,35"
13567,48724,"Social",1.5,"M",35,25,15,"A","A","A",1,"C","38477,38451,38444,38439",11,"38477,38451,38444,38439","8,NA,14,NA",14.6666666666667,"15,15,14,NA"
13567,48447,"Social",1.5,"M",20,25,15,"A","A","A",1,"C","39307,39281,38751,38746",27.25,"39307,39281,38751,38746","13,15,6,75",14,"12,NA,2,28"
13567,48450,"Social",1.5,"M",20,5,5,"A","A","A",1,"C","38455,38453,38749,38441",31,"38455,38453,38749,38441","13,20,NA,60",22.75,"1,15,15,60"
13567,48741,"Social",1.5,"M",5,5,5,"A","A","A",1,"C","39277,38442,38440,38723",12.6666666666667,"39277,38442,38440,38723","10,18,10,NA",8.25,"5,18,5,5"
13567,48745,"Social",1.5,"M",14,7,8,"C","C","C",1,"C","38453,38452,38751,38723",9.66666666666667,"38453,38452,38751,38723","5,18,NA,6",9.125,"1.5,18,15,2"
13567,48600,"Social",1.5,"M",14,14,14,"A","A","A",1,"C","38594,38756,38746",9.66666666666667,"38594,38460,38756,38746","13,14,2",28.3333333333333,"12,53,20"
13567,48749,"Social",1.5,"M",13,1,16,"A","A","A",1,"C","38594,38450",17,"38594,38450,38443,38438","14,20",29,"53,5"
13567,48439,"Social",1.5,"M",NA,15,10,NA,"C","C",1,"C","39307,38429,38428,38724",29.75,"39307,38429,38428,38724","2,7,35,75",16,"1,10,25,28"
13567,48756,"Social",1.5,"M",2,20,20,"A","A","A",1,"C","38600,38477,38441,38440",14.5,"38600,38477,38441,38440","14,10,20,14",12,"14,5,15,14"
13567,49144,"Social",1.5,"M",NA,16,16,NA,"B","B",1,"C","38594,38763,38759,38430",23,"38594,38763,38759,38430","NA,14,20,35",32.25,"16,53,25,35"
13567,48453,"Social",1.5,"M",NA,15,NA,NA,"A","C",1,"C","38450,38745,38434,38430",17,"38450,38745,38434,38430","NA,NA,20,14",10.75,"16,15,5,7"
13567,48477,"Social",1.5,"M",14,14,14,"A","B","B",1,"C","39281,38756,38751,38724",14.5,"39281,38756,38751,38724","15,6,2,35",15.6666666666667,"NA,2,20,25"
13567,48442,"Social",1.5,"M",NA,5,5,NA,"C","C",1,"C","38764,38759,38741,38434",10,"38764,38759,38741,38434","NA,5,20,5",15,"15,5,25,15"
13567,48444,"Social",1.5,"M",NA,NA,22,NA,NA,"A",1,"C","38455,38751,38724",33.6666666666667,"38455,38751,38438,38724","60,6,35",29,"60,2,25"
13567,48455,"Social",1.5,"M",60,60,16.6,"A","A","B",1,"C","38910,38759,38450,38444",16.6666666666667,"38910,38759,38450,38444","20,10,20,NA",25,"5,45,25,NA"
13567,49277,"Social",1.5,"M",10,5,3,"C","C","C",1,"C","38764,38763,38741,38732",15,"38764,38763,38741,38732","15,5,35,5",17.5,"15,5,35,15"
13567,49281,"Social",1.5,"M",15,NA,NA,"A",NA,NA,1,"C","38594,38477,38447,38434",16,"38594,38477,38447,38434","NA,14,14,20",26.75,"15,53,14,25"
13567,48751,"Social",1.5,"M",6,2,1,"A","A","C",1,"C","38477,38447,38444,38745",16,"38477,38447,38444,38745","14,NA,20,14",15.3333333333333,"14,NA,25,7"
13568,48585,"Social",1.5,"M",14,14,14,"A","A","A",1,"C","38579,38578,38556,39080",23.5,"38579,38578,38556,39080","24,20,40,10",7.425,"12,14,1.7,2"
13568,48575,"Social",1.5,"M",50,15,15,"B","A","B",1,"C","39130,38554,39084,38539",30.6666666666667,"39130,38554,39084,38539","30,50,NA,12",28.25,"20,20,57,16"
13568,48587,"Social",1.5,"M",8,2,2,"C","C","C",1,"C","38581,38578,39141,38558",23,"38581,38578,39141,38558","40,24,14,14",11.25,"5,12,14,14"
13568,48582,"Social",1.5,"M",1.7,12,6,"C","A","C",1,"C","38583,38578,39151,38549",19.25,"38583,38578,39151,38549","14,24,25,14",8.25,"1,12,10,10"
13568,48584,"Social",1.5,"M",1,1,1,"A","C","C",1,"C","38583,38581,39142,38562",26.6666666666667,"38583,38581,39142,38562","40,25,15,NA",5.625,"5,10,6,1.5"
13568,48560,"Social",1.5,"M",NA,12,12,NA,"A","A",1,"C","38577,39156,39135,38538",10,"38577,39156,39135,38538","12,1,25,2",10.5,"12,15,14,1"
13568,48561,"Social",1.5,"M",14,15,0,"A","A","C",1,"C","38579,39151,39146,39142",16,"38579,39151,39146,39142","20,NA,14,14",9.875,"14,1.5,10,14"
13568,48562,"Social",1.5,"M",15,6,1,"C","C","C",1,"C","38584,39141,38554,38546",8.33333333333333,"38584,39141,38554,38546","10,NA,1,14",21,"12,57,1,14"
13568,48566,"Social",1.5,"M",16,12,6,"C","C","C",1,"C","38580,39135,39115,38539",19.75,"38580,39135,39115,38539","30,14,25,10",14,"20,12,14,10"
13568,49080,"Social",1.5,"M",10,2,1.7,"A","C","C",1,"C","38585,39156,38559,39115",8.66666666666667,"38585,39156,38559,39115","14,10,NA,2",6.5,"14,10,1,1"
13568,48538,"Social",1.5,"M",1,15,12,"C","A","A",1,"C","39156,39130,38560,38556",18,"39156,39130,38560,38556","40,12,NA,2",7.675,"1.7,16,12,1"
13568,48539,"Social",1.5,"M",30,20,20,"A","A","A",1,"C","39165,38575,38566,38558",22.5,"39165,38575,38566,38558","14,16,50,10",13.25,"14,12,15,12"
13568,48546,"Social",1.5,"M",10,12,10,"C","A","A",1,"C","39168,38562,38558,38549",14.75,"39168,38562,38558,38549","14,14,16,15",7,"1,14,NA,6"
13568,48549,"Social",1.5,"M",14,1,1,"A","A","C",1,"C","39168,38582,38577,38546",9.925,"39168,38582,38577,38546","10,12,1.7,16",12,"12,12,12,NA"
13568,48554,"Social",1.5,"M",NA,57,57,NA,"A","A",1,"C","38575,38562,38559,39084",38.3333333333333,"38575,38562,38559,39084","50,50,15,NA",10.5,"20,15,6,1"
